,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
2824,6996,569960833884803072,neutral,0.6771,,0.0,Delta,,NaijaMane,,0,............. RT  Our fleet's on fleek.,,2015-02-23 12:43:46 -0800,Flexin in Zamunda,Central Time (US & Canada)
2825,6997,569960635376766976,neutral,0.7065,,,Delta,,10Eshaa,,0,“ Our fleet's on fleek.  lmfaooooo hook me up with a flight!,,2015-02-23 12:42:59 -0800,St. John's ,Eastern Time (US & Canada)
2826,6998,569960497312768000,neutral,0.6744,,,Delta,,Bergyonce,,0,“ Our fleet's on fleek.  🚶🚶🚶🚶,,2015-02-23 12:42:26 -0800,"Melbourne, Aus",Melbourne
2827,6999,569960350876979200,neutral,0.6471,,0.0,Delta,,jennijelsing,,0,Indeed. It was not 😉.,,2015-02-23 12:41:51 -0800,"Portland, OR",Pacific Time (US & Canada)
2828,7002,569959406927945728,neutral,1.0,,,Delta,,kevingrout,,0,Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103.,,2015-02-23 12:38:06 -0800,"Victoria, BC, Canada",Eastern Time (US & Canada)
2829,7003,569959283934277633,neutral,0.7158,,,Delta,,heyheyman,,0,Just got the time to reply and share my thoughts in greater detail via web form.,,2015-02-23 12:37:37 -0800,"Boston, MA",Eastern Time (US & Canada)
2830,7004,569959200891252736,neutral,0.6429,,,Delta,,DillonJaden,,2,YASSSSS. Da Fuccc- RT  Our fleet's on fleek.,,2015-02-23 12:37:17 -0800,WAITIN AT THE DOE,Eastern Time (US & Canada)
2831,7006,569958895700959232,neutral,0.7084,,0.0,Delta,,ChristianJPerez,,0,“ Our fleet's on fleek.  lol!!!!!,,2015-02-23 12:36:04 -0800,,Central Time (US & Canada)
2832,7007,569958873819279360,neutral,0.6748,,,Delta,,Frenchie_dlaz,,0,Oh wow.  “ Our fleet's on fleek.,,2015-02-23 12:35:59 -0800,"Phoenix, AZ // NJ",Atlantic Time (Canada)
2833,7008,569958588837285890,neutral,1.0,,,Delta,,UAKShine,,0,RT  Our fleet's on fleek.,,2015-02-23 12:34:51 -0800,Bushmansted,Quito
2834,7013,569956617988345856,neutral,1.0,,,Delta,,AsthmaticNympho,,3,Why lord why“ Our fleet's on fleek.,,2015-02-23 12:27:01 -0800, D(MD)V ✈️ NYC ✈️ Germany,Eastern Time (US & Canada)
2835,7014,569954824265076737,neutral,1.0,,,Delta,,OhGreat_Aldana,,0,"“ Our fleet's on fleek. 

C'mon fam😭😭 just. No. Ok?",,2015-02-23 12:19:54 -0800,,Eastern Time (US & Canada)
2836,7015,569954556001566721,neutral,0.6842,,,Delta,,dslreyes,,0,lord...,,2015-02-23 12:18:50 -0800,"Brooklyn, NY",Pacific Time (US & Canada)
2837,7016,569954393216454656,neutral,1.0,,,Delta,,FeelinFahad,,0,You don't have to do this “ Our fleet's on fleek.,,2015-02-23 12:18:11 -0800,,Mountain Time (US & Canada)
2838,7017,569953847797530624,neutral,0.7029,,0.0,Delta,,EmilyTetreault,,0,when can we start Flight Booking Problems flights for November?,,2015-02-23 12:16:01 -0800,,
2839,7018,569953507874373632,neutral,0.6632,,,Delta,,princesslynessa,,0,“ Our fleet's on fleek.,,2015-02-23 12:14:40 -0800,,
2840,7020,569953001751732225,neutral,0.6247,,0.0,Delta,,iheartileshia,,2,NO“ Our fleet's on fleek.,,2015-02-23 12:12:39 -0800,Joja,Quito
2841,7021,569952664445808640,neutral,0.6838,,0.0,Delta,,Paul_Bautista,,0,“ Our fleet's on fleek.  r u serious,,2015-02-23 12:11:19 -0800,"Union City, CA",Pacific Time (US & Canada)
2842,7022,569952605721337856,neutral,0.6447,,,Delta,,NerdyWonka,,1,Why we can't have nice things. RT  Our fleet's on fleek.,,2015-02-23 12:11:05 -0800,,Central Time (US & Canada)
2843,7023,569952340612149250,neutral,1.0,,,Delta,,brittneythebee,,0,😂😂 RT  Our fleet's on fleek.,,2015-02-23 12:10:01 -0800,Courtside or the 50yd Line,Quito
2844,7024,569952252087177216,neutral,0.6837,,0.0,Delta,,WINEcoloredKISS,,0,“ Our fleet's on fleek.  - wow,,2015-02-23 12:09:40 -0800,Memphis to Alabama. ,Central Time (US & Canada)
2845,7028,569950766389182464,neutral,0.6709,,,Delta,,YoungChipotle,,0,but why RT  Our fleet's on fleek.,,2015-02-23 12:03:46 -0800,new york,Eastern Time (US & Canada)
2846,7030,569950348908982273,neutral,0.3636,,0.0,Delta,,chamonille,,0,“ Our fleet's on fleek.  .... I have to refrain what I want to say,,2015-02-23 12:02:07 -0800,THE ROCK - hive,Alaska
2847,7031,569949718832398339,neutral,1.0,,,Delta,,BLMC88,,0,“ Our fleet's on fleek.  see.,,2015-02-23 11:59:36 -0800,WNY,Eastern Time (US & Canada)
2848,7032,569949588527775744,neutral,1.0,,,Delta,,NinjaNik,,6,STAHHPPP!!! RT  Our fleet's on fleek.,,2015-02-23 11:59:05 -0800,Floating in the Pacific,Pacific Time (US & Canada)
2849,7035,569948928864600064,neutral,0.6926,,0.0,Delta,,akaTrig,,0,Too Late Flight. RT “ Our fleet's on fleek.,,2015-02-23 11:56:28 -0800,Bawston,Eastern Time (US & Canada)
2850,7036,569948808320315392,neutral,0.6869,,0.0,Delta,,BenDiesAtTheEnd,,1,Who did this?!?!“ Our fleet's on fleek.,,2015-02-23 11:55:59 -0800,dayton ohio,Eastern Time (US & Canada)
2851,7039,569948353003446274,neutral,0.6404,,,Delta,,kileyywill,,0,i hate the internet lol,,2015-02-23 11:54:11 -0800,"Tallahassee, FL",Atlantic Time (Canada)
2852,7042,569948212607393792,neutral,1.0,,,Delta,,DarrenMcsadden,,0,Welllllll.... RT  Our fleet's on fleek.,,2015-02-23 11:53:37 -0800,,Pacific Time (US & Canada)
2853,7043,569948131397410816,neutral,0.6827,,,Delta,,_LadyCEO_,,0,“ Our fleet's on fleek.  why,,2015-02-23 11:53:18 -0800,FL Girl ✈️ DC Livin,Central Time (US & Canada)
2854,7044,569947823426441216,neutral,1.0,,,Delta,,JohnnyAime,,0,Peak  RT  Our fleet's on fleek.,,2015-02-23 11:52:04 -0800,"Queens, New York",Atlantic Time (Canada)
2855,7049,569947476830101504,neutral,1.0,,,Delta,,Milkman__Dead,,0,JetBlue reading the NYTimes. “ Our fleet's on fleek.,,2015-02-23 11:50:42 -0800,New Yawk,Pacific Time (US & Canada)
2856,7051,569947367203450880,neutral,1.0,,,Delta,,yungmetropcs,,0,why bro,,2015-02-23 11:50:16 -0800,,Eastern Time (US & Canada)
2857,7052,569947357787385859,neutral,0.6703,,,Delta,,MrYoungScholar,,0,“ Our fleet's on fleek.  lmaoooo 😂😂😂😂,,2015-02-23 11:50:13 -0800,Eternity|GOMAB,Eastern Time (US & Canada)
2858,7053,569947356428419073,neutral,0.6501,,0.0,Delta,,TaocHoddock,,0,. Delete this tweet.,,2015-02-23 11:50:13 -0800,Denmark,Amsterdam
2859,7054,569947332135018496,neutral,1.0,,,Delta,,mdattaro,,0,“ Our fleet's on fleek.  why.,,2015-02-23 11:50:07 -0800,"College Park, MD",Eastern Time (US & Canada)
2860,7055,569947331241639936,neutral,0.6939,,,Delta,,kbosspotter,,0,well duh. My grandfather just got hired as a TSA agent and currently at PWM!,,2015-02-23 11:50:07 -0800,Logan International Airport,Atlantic Time (Canada)
2861,7057,569946477356818432,neutral,1.0,,,Delta,,kbosspotter,,0,also. My party { me and my sister and mom} are on three separate reservations. Will TSA lets us go through together or alone.,,2015-02-23 11:46:43 -0800,Logan International Airport,Atlantic Time (Canada)
2862,7059,569946008840491008,neutral,1.0,,,Delta,,kbosspotter,,0,is there also a way I can get a printed one for my records? I keep them whenever I fly ;),,2015-02-23 11:44:52 -0800,Logan International Airport,Atlantic Time (Canada)
2863,7060,569945451564277760,neutral,0.6754,,,Delta,,kbosspotter,,0,window exits give it away.,,2015-02-23 11:42:39 -0800,Logan International Airport,Atlantic Time (Canada)
2864,7061,569945380198203392,neutral,1.0,,,Delta,,kbosspotter,,0,when I check in tomorrow morning for my flight on wens can I automatically add it to passbook?,,2015-02-23 11:42:22 -0800,Logan International Airport,Atlantic Time (Canada)
2865,7062,569944919894327297,neutral,1.0,,,Delta,,kbosspotter,,0,.. { it's all a320's right?},,2015-02-23 11:40:32 -0800,Logan International Airport,Atlantic Time (Canada)
2866,7063,569943785905332225,neutral,0.631,,0.0,Delta,,Pay_Olaa,,0,Who Okay'd this?!?! RT  Our fleet's on fleek.,,2015-02-23 11:36:02 -0800,Gates Ave- Brooklyn,Arizona
2867,7066,569941529902641153,neutral,0.6837,,0.0,Delta,,HalcyonFatou,,0,..... Can you not? “ Our fleet's on fleek.,,2015-02-23 11:27:04 -0800,FL,Atlantic Time (Canada)
2868,7068,569941314713726976,neutral,0.6525,,,Delta,,Youdownwith_LNV,,0,😩😩😩 “ Our fleet's on fleek.,,2015-02-23 11:26:13 -0800,Philly,Eastern Time (US & Canada)
2869,7070,569940702425169920,neutral,0.6617,,0.0,Delta,,ohhnamrata,,0,No. RT  Our fleet's on fleek.,,2015-02-23 11:23:47 -0800,NYC,Eastern Time (US & Canada)
2870,7071,569940579221504001,neutral,1.0,,,Delta,,SupaDR3,,0,Really ? 😑“ Our fleet's on fleek.,,2015-02-23 11:23:17 -0800,Land of the ✌️free✌️,Eastern Time (US & Canada)
2871,7072,569940226984042496,neutral,0.6546,,0.0,Delta,,TheFootPrince,,0,tell the truth - this is a pic of your social media community managers isn't it?,,2015-02-23 11:21:53 -0800,NJ and NYC,Eastern Time (US & Canada)
2872,7074,569939932191559680,neutral,0.3505,,0.0,Delta,,LonSoCal,,0,lol the fleet on fleek... i see yall ballin... new jets on deck..,,2015-02-23 11:20:43 -0800, Tally,Eastern Time (US & Canada)
2873,7075,569939924964630528,neutral,1.0,,,Delta,,SuziCharmichael,,0,“ Our fleet's on fleek.,,2015-02-23 11:20:41 -0800,,Eastern Time (US & Canada)
2874,7078,569939532096925697,neutral,1.0,,,Delta,,SkeezeeWonder,,0,BLOCK ME BIKE RT  Our fleet's on fleek.,,2015-02-23 11:19:08 -0800,From Capitol Heights With Love,Eastern Time (US & Canada)
2875,7080,569939458965032963,neutral,0.6709,,0.0,Delta,,JsLife23,,0,"Awww man...but I need to buy this ticket today and be home the 1st of March

Where do I go for this...or can you assist me ?",,2015-02-23 11:18:50 -0800,,
2876,7082,569939265154617344,neutral,1.0,,,Delta,,RascoePattie,,0,which type plane is flt 1065 from bos to rsw?,,2015-02-23 11:18:04 -0800,,
2877,7083,569939057247023104,neutral,0.6667,,0.0,Delta,,Russ_FTW,,1,😕 RT  Our fleet's on fleek.,,2015-02-23 11:17:14 -0800,"kingston, jamaica ",Central Time (US & Canada)
2878,7085,569938848156930050,neutral,1.0,,,Delta,,findyaedges,,0,You know what ... RT “ Our fleet's on fleek.,,2015-02-23 11:16:25 -0800,ON. ,Central Time (US & Canada)
2879,7086,569938845111848961,neutral,0.6495,,0.0,Delta,,twiterston,,0,Please explain …….. “ Our fleet's on fleek.,,2015-02-23 11:16:24 -0800,1 of the 50,Central Time (US & Canada)
2880,7088,569938767860994048,neutral,0.6591,,0.0,Delta,,miss_smiley10,,0,"😒 \"" Our fleet's on fleek.",,2015-02-23 11:16:05 -0800,Washington D.C. / Chicago,Eastern Time (US & Canada)
2881,7089,569938559836299264,neutral,1.0,,,Delta,,RBS2,,0,“ Our fleet's on fleek.,,2015-02-23 11:15:16 -0800,"ÜT: 33.464681,-84.173362",Eastern Time (US & Canada)
2882,7091,569938450633388032,neutral,1.0,,,Delta,,mcmahon0074,,0,with 3 kids and 11 days 340 + doesn't work and it's months in advance,,2015-02-23 11:14:50 -0800,some where in massachusetts ,
2883,7092,569938303694319616,neutral,0.6907,,,Delta,,MelechT,,4,*On the brink of bankruptcy. “ Our fleet's on fleek.,,2015-02-23 11:14:15 -0800,DMV,Central Time (US & Canada)
2884,7093,569938090510454784,neutral,0.6637,,0.0,Delta,,JsLife23,,0,"....you haven't got me just yet

Can a 1 way LAX-NYC cost me under 190?",,2015-02-23 11:13:24 -0800,,
2885,7094,569937905872822272,neutral,1.0,,,Delta,,Six8theGreat,,0,X__x RT  Our fleet's on fleek.,,2015-02-23 11:12:40 -0800,Thanks for asking,
2886,7095,569937891788505088,neutral,0.3556,,0.0,Delta,,JsLife23,,0,"Or...

....how about a 1way LAX-NYC(area) under 190?! Is this possible ?",,2015-02-23 11:12:36 -0800,,
2887,7096,569937862109450240,neutral,1.0,,,Delta,,Mz_Undrst00d,,0,“ Our fleet's on fleek.  😒,,2015-02-23 11:12:29 -0800,Buck Guy City,Eastern Time (US & Canada)
2888,7097,569937767775510530,neutral,1.0,,,Delta,,_averyjordan,,1,“ Our fleet's on fleek.  Really Jet Blue? Lmao,,2015-02-23 11:12:07 -0800,"Manhattan , New York",Quito
2889,7099,569937664964743169,neutral,1.0,,,Delta,,thewhitneyyoung,,0,Sent.,,2015-02-23 11:11:42 -0800,"NY, LA ",Pacific Time (US & Canada)
2890,7101,569937260994564098,neutral,1.0,,,Delta,,mcmahon0074,,0,looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event. Any deals or breaks,"[42.3427056, -71.5504108]",2015-02-23 11:10:06 -0800,some where in massachusetts ,
2891,7102,569937017150291968,neutral,0.6646,,,Delta,,JsLife23,,0,"Tell me more 😳...

Because I need a 1 way to NYC, and I might choose you",,2015-02-23 11:09:08 -0800,,
2892,7103,569936900804505600,neutral,1.0,,,Delta,,holadamilola,,0,RT “ Our fleet's on fleek.,,2015-02-23 11:08:40 -0800,"Ga, DC, Kemet",Quito
2893,7105,569936613016350720,neutral,1.0,,,Delta,,AngBeTweetin,,0,STAHP!! 😂😂😭😭😭😭 RT  Our fleet's on fleek.,,2015-02-23 11:07:32 -0800,SF - NYC,
2894,7106,569936426902687744,neutral,0.6596,,,Delta,,esrce_,,0,“ Our fleet's on fleek.  this happened,,2015-02-23 11:06:47 -0800,,Eastern Time (US & Canada)
2895,7107,569936252977451008,neutral,1.0,,,Delta,,JsLife23,,0,but Virgin has wifi 👀,,2015-02-23 11:06:06 -0800,,
2896,7109,569935951868207104,neutral,1.0,,,Delta,,uKnowMySteez,,1,😐 “ Our fleet's on fleek.,,2015-02-23 11:04:54 -0800,MPLS,Central Time (US & Canada)
2897,7111,569935592651411456,neutral,0.6588,,0.0,Delta,,No_Cut_Card,,15,X____x RT  Our fleet's on fleek.,,2015-02-23 11:03:28 -0800,i'm only human,Eastern Time (US & Canada)
2898,7113,569934594268471296,neutral,1.0,,,Delta,,apieceofkake,,0,“ Our fleet's on fleek.  what ihop started 😑,,2015-02-23 10:59:30 -0800,in the wind...,Central Time (US & Canada)
2899,7114,569934048346251264,neutral,0.6669,,0.0,Delta,,BoneyRoneyy,,0,“ Our fleet's on fleek.  lmao you know a white person said this,,2015-02-23 10:57:20 -0800,interstellar,Mid-Atlantic
2900,7117,569931469990154242,neutral,0.6338,,,Delta,,BizTravelerNA,,0,❤️❤️❤️“ Our fleet's on fleek.,,2015-02-23 10:47:05 -0800,,Eastern Time (US & Canada)
2901,7118,569930522677399553,neutral,0.6532,,,Delta,,A_Geechi,,0,RT  Our fleet's on fleek.,,2015-02-23 10:43:20 -0800,Binghamton University ,Eastern Time (US & Canada)
2902,7125,569928060587233280,neutral,0.647,,0.0,Delta,,tbechtx,,0,“ Our fleet's on fleek.  ~huh?,,2015-02-23 10:33:33 -0800,"Dallas, Tx USA",Central Time (US & Canada)
2903,7127,569927856232534016,neutral,0.6824,,,Delta,,ICVRUS,,0,LMAO Y'ALL “ Our fleet's on fleek.,,2015-02-23 10:32:44 -0800,,
2904,7129,569927506112815106,neutral,0.6813,,,Delta,,apostraphi,,0,"LOLZ. \""On Fleek\""",,2015-02-23 10:31:20 -0800,"Austin, Texas",Central Time (US & Canada)
2905,7130,569927476463452160,neutral,0.6722,,0.0,Delta,,UptownKaY_120,,0,who's running your tweeter using the word fleek?,,2015-02-23 10:31:13 -0800,,Atlantic Time (Canada)
2906,7136,569926909515034624,neutral,0.6686,,,Delta,,MenkTheDon,,1,Okay. RT  Our fleet's on fleek.,,2015-02-23 10:28:58 -0800,California ,Pacific Time (US & Canada)
2907,7138,569926674353160192,neutral,0.6742,,,Delta,,Malavayy,,0,“ Our fleet's on fleek.  😎,,2015-02-23 10:28:02 -0800,,
2908,7140,569926608997498881,neutral,0.6462,,,Delta,,MOJOxJOJO69,,0,“ Our fleet's on fleek.  LMFAO!!!!!!!!!!,,2015-02-23 10:27:46 -0800,,Pacific Time (US & Canada)
2909,7143,569925941067186179,neutral,0.6563,,,Delta,,MilKsilk,,0,They didnt just tweet this... Nah. RT “ Our fleet's on fleek.,,2015-02-23 10:25:07 -0800,... (shrugs),Eastern Time (US & Canada)
2910,7145,569925590276419584,neutral,1.0,,,Delta,,stro_b,,0,woof.,,2015-02-23 10:23:44 -0800,Austin,Central Time (US & Canada)
2911,7148,569925511394119680,neutral,0.7194,,0.0,Delta,,shakatron,,0,“ Our fleet's on fleek.  is fleek dead yet now?,,2015-02-23 10:23:25 -0800,OAKLAND CALIFORNIA,Atlantic Time (Canada)
2912,7150,569925187757592576,neutral,1.0,,,Delta,,macchiatoxblend,,1,“ Our fleet's on fleek.  no way,,2015-02-23 10:22:08 -0800,SoCalifornian in OH,
2913,7151,569925111475793921,neutral,1.0,,,Delta,,bjfrazier32,,0,“ Our fleet's on fleek.  smh,,2015-02-23 10:21:49 -0800,the road less traveled. ,Eastern Time (US & Canada)
2914,7152,569925091095646209,neutral,1.0,,,Delta,,JoelRandell,,2,"Now put your baggage fees back on \""free.\"" RT  Our fleet's on fleek.",,2015-02-23 10:21:45 -0800,New York City,Eastern Time (US & Canada)
2915,7153,569925082832728064,neutral,1.0,,,Delta,,LandryMD,,0,"Bruh...real tweet from  \""Our fleet's on fleek.",,2015-02-23 10:21:43 -0800,USA,Atlantic Time (Canada)
2916,7155,569924676715220992,neutral,0.6657,,,Delta,,DrewLitavis,,1,💯💯💯 RT  Our fleet's on fleek.,,2015-02-23 10:20:06 -0800,"New York, NY",Eastern Time (US & Canada)
2917,7158,569924385387241474,neutral,0.6848,,0.0,Delta,,Swoosh163,,0,😩😩😩“ Our fleet's on fleek.,,2015-02-23 10:18:56 -0800,,Quito
2918,7159,569924375723560961,neutral,1.0,,,Delta,,EverCastro92,,0,Please don't. RT “ Our fleet's on fleek.,,2015-02-23 10:18:54 -0800,"Chapel Hill, NC",Eastern Time (US & Canada)
2919,7161,569924117719199744,neutral,0.6659,,,Delta,,_JoelFB,,0,I digg it!,,2015-02-23 10:17:52 -0800,"Tempe, Arizona",Arizona
2920,7163,569924101080535042,neutral,1.0,,,Delta,,CITYCIGARLIFE,,0,I want you guys to be the first to fly to  from NYC.,,2015-02-23 10:17:49 -0800,,
2921,7167,569923761232850944,neutral,1.0,,,Delta,,LeroyFunkdafied,,0,...really?,,2015-02-23 10:16:28 -0800,"Bangor, Maine, USA",Eastern Time (US & Canada)
2922,7169,569923525508665344,neutral,0.664,,,Delta,,SexcCia,,0,😩😂😂😂😂 “ Our fleet's on fleek.,,2015-02-23 10:15:31 -0800,STX ✈️ MIA ,Quito
2923,7170,569923518051323906,neutral,1.0,,,Delta,,2AvSagas,,0,no. come on.,,2015-02-23 10:15:30 -0800,New York City,Eastern Time (US & Canada)
2924,7175,569920656621465601,neutral,1.0,,,Delta,,BritishAirNews,,0,CEO battles to appease passengers and Wall Street - Waterbury Republican American,,2015-02-23 10:04:07 -0800,UK,Sydney
2925,7183,569908792776892416,neutral,0.6823,,,Delta,,JamesMSama,,0,"absolutely, my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or two, will send a Tweet when it's done!",,2015-02-23 09:16:59 -0800,"Boston, MA.",Eastern Time (US & Canada)
2926,7184,569908080114339840,neutral,0.6524,,0.0,Delta,,Dweisblum,,0,it's time for a direct flight from  to  @ Official JetBlue Terminal 5 - New York…,"[40.64579177, -73.77555571]",2015-02-23 09:14:09 -0800,NEW YORK,Eastern Time (US & Canada)
2927,7185,569906378233356290,neutral,1.0,,,Delta,,bostongarden,,0,"Indeed. I don't know what's going on in Pittsburgh that weekend, but, it's drawing a crowd via JetBlue!",,2015-02-23 09:07:23 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada)
2928,7190,569901265163034624,neutral,1.0,,,Delta,,Balhajji,,0,HE is a lap infant (4 mons old),,2015-02-23 08:47:04 -0800,USA,
2929,7191,569900367254831104,neutral,0.6486,,,Delta,,stim8rinme,,0,Thanks.,,2015-02-23 08:43:30 -0800,"Auburn, ME",
2930,7193,569899413558169600,neutral,1.0,,,Delta,,mne90,,0,Gerne :),,2015-02-23 08:39:43 -0800,Wien,Vienna
2931,7194,569898995327377408,neutral,0.6771,,,Delta,,JamesMSama,,0,"Hey friends! Stupid question - Can I split payment methods for a flight purchase? Example: 1/2 debit card, 1/2 BillMeLate Flightr? Thanks!",,2015-02-23 08:38:03 -0800,"Boston, MA.",Eastern Time (US & Canada)
2932,7197,569893737385472000,neutral,0.6683,,,Delta,,JETSETWorldTrvl,,0,expanding!,,2015-02-23 08:17:09 -0800,Chicago IL,
2933,7199,569892141335334913,neutral,1.0,,,Delta,,brittanylevine,,0,I believe you have to follow me so I can send you a message,,2015-02-23 08:10:49 -0800,"Los Angeles, Calif.",Pacific Time (US & Canada)
2934,7200,569890600474021889,neutral,1.0,,,Delta,,lizStonewriter,,0,I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...,,2015-02-23 08:04:41 -0800,,
2935,7202,569890084893413376,neutral,0.6291,,0.0,Delta,,MuttMedia,,0,I would like the actual email address so I can follow up. thank you.,,2015-02-23 08:02:38 -0800,"Muttontown, NY",Eastern Time (US & Canada)
2936,7203,569889846472409088,neutral,0.6598,,0.0,Delta,,briantafel,,0,...and when did your legal department start running your social media channels?,"[40.6467516, -73.77465033]",2015-02-23 08:01:42 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
2937,7205,569889219805642752,neutral,0.6562,,,Delta,,lizStonewriter,,0,sounds fun! How does that work?,,2015-02-23 07:59:12 -0800,,
2938,7208,569888183409893377,neutral,0.6739,,,Delta,,lizStonewriter,,0,"I know there's no actual 'mile high' club, but surely there's something I can join ;-)",,2015-02-23 07:55:05 -0800,,
2939,7209,569888159707738113,neutral,1.0,,,Delta,,maite_rodrgz,,0,hello! my husband bought us a trip last night & just noticed my last name is misspelled! What can I do? Thanks!,,2015-02-23 07:54:59 -0800,Puerto Rico,Hawaii
2940,7210,569887654713499648,neutral,1.0,,,Delta,,AlMehairiAUH,,0,to start 3xweekly   flights from  Reagan to  between 19JUN-6SEP,,2015-02-23 07:52:59 -0800,Abu Dhabi,Abu Dhabi
2941,7212,569884951207813122,neutral,0.6812,,0.0,Delta,,LindaRcampos,,0,will you Cancelled Flight tonight's 7 pm out of DFW to BOS?,,2015-02-23 07:42:14 -0800,"Boston, MA / Stockbridge, MA",Atlantic Time (Canada)
2942,7218,569879497891303424,neutral,1.0,,,Delta,,tonymbove,,0,what's the easiest way to get a ticket receipt? Can I get one at check in or can I get one online? Thanks!,,2015-02-23 07:20:34 -0800,"Cambridge, MA",Quito
2943,7223,569874150636048384,neutral,0.6739,,0.0,Delta,,Amanda_Healy,,0,. That's what I planned on but Boston traffic due to recent weather was insane! If I had been expedited I would have made it.,"[0.0, 0.0]",2015-02-23 06:59:19 -0800,"Boston, MA",Eastern Time (US & Canada)
2944,7227,569866317706231808,neutral,0.6774,,,Delta,,KimMello3,,0,would love to go to Hawaii to visit pearl harbor.,,2015-02-23 06:28:12 -0800,,
2945,7232,569861557775163393,neutral,0.6883,,,Delta,,TimLawson21,,0,How can I best track deals and special flight offers? I'm liking your international options...,,2015-02-23 06:09:17 -0800,Washington DC,Eastern Time (US & Canada)
2946,7241,569844102239531008,neutral,0.6699,,0.0,Delta,,RobertPiacente,,0,"no one yet but some, fl 8162","[13.07761455, -59.60542973]",2015-02-23 04:59:55 -0800,"Long Island, NY",Eastern Time (US & Canada)
2947,7247,569786249508048896,neutral,0.6898,,,Delta,,chuxtapose,,0,"Happy for SFO, but hopefully you'll add PDX soon “ We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",,2015-02-23 01:10:02 -0800,Las Vegas,Pacific Time (US & Canada)
2948,7251,569746271336062978,neutral,0.6566,,0.0,Delta,,schmanki,,0,wall separating in row 1.,,2015-02-22 22:31:11 -0800,,
2949,7259,569722876879884288,neutral,0.6735,,0.0,Delta,,castellarin1126,,0,"I understand delays.  We are all looking at a tv monitor at ur gate and it says current conditions are snow, hence delay.",,2015-02-22 20:58:13 -0800,,
2950,7265,569713071435829249,neutral,0.6836,,0.0,Delta,,jabeblanchard,,0,"sorry, should have specified I meant ground traffic trying to get into the terminal","[40.64682076, -73.7823236]",2015-02-22 20:19:15 -0800,Right Coast,Eastern Time (US & Canada)
2951,7270,569705380282019841,neutral,1.0,,,Delta,,AdamJBerry,,0,that's ok! It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching.. Haha,,2015-02-22 19:48:41 -0800,Provincetown Ma,Eastern Time (US & Canada)
2952,7279,569697728890056704,neutral,1.0,,,Delta,,kbosspotter,,0,pretty sure he's saying Ricoh had great service down at BOS ;),,2015-02-22 19:18:17 -0800,Logan International Airport,Atlantic Time (Canada)
2953,7285,569690317869330432,neutral,0.6701,,,Delta,,leighericam,,0,you just tight that you're  on the world's best airlines list &  is ranked higher!  here I come!,,2015-02-22 18:48:50 -0800,NYC | NOLA  ,
2954,7287,569687244031852544,neutral,1.0,,,Delta,,calengerich,,0,such a bummer.  But I understand it's a business deal. Thanks for answering me!  Much less sad now.,"[40.77844416, -73.87477197]",2015-02-22 18:36:37 -0800,"New York, NY",Tokyo
2955,7295,569683696422244352,neutral,1.0,,,Delta,,coolman13355,,0,"okay so anything using contactless EMV should work, just your internal testing and training is currently Apple Pay specific?",,2015-02-22 18:22:32 -0800,Texas,Central Time (US & Canada)
2956,7313,569672448716742656,neutral,0.6713,,0.0,Delta,,Tee_peterson,,0,"I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",,2015-02-22 17:37:50 -0800,Canadian planted in USA,
2957,7323,569670228713578496,neutral,0.6462,,,Delta,,nooshies,,0,you're taking me to New Orleans in two weeks so I'll picture that while I shiver,,2015-02-22 17:29:01 -0800,"Boston, MA",Eastern Time (US & Canada)
2958,7324,569669991450185728,neutral,0.6926,,,Delta,,dhp214,,0,We're flight 1472 FFL to LGA. Scheduled departure 8:15p.,,2015-02-22 17:28:04 -0800,New York,Eastern Time (US & Canada)
2959,7329,569668144198848514,neutral,1.0,,,Delta,,shannonwoodward,,3,id appreciate that. Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom?,,2015-02-22 17:20:44 -0800,"Los Angeles, CA",Arizona
2960,7330,569667821455708160,neutral,0.6442,,0.0,Delta,,JetBlue,,1,"If you want, we can keep you updated on who's wearing who, & who's with who, & who wins what. We're nice like that. ;)",,2015-02-22 17:19:27 -0800,1-800-JETBLUE,Eastern Time (US & Canada)
2961,7345,569658058546286592,neutral,0.6807,,,Delta,,zakkohane,,0,Ricoh Smith at BOS provided oust and service,,2015-02-22 16:40:39 -0800,,Quito
2962,7351,569650612545187840,neutral,1.0,,,Delta,,DaniellaS_Melo,,0,hey me and my family have questions on a trip to Disney world that we are doing in April . Please follow me so I could dm you guys,,2015-02-22 16:11:04 -0800,NYC ❄️ / COL ,Eastern Time (US & Canada)
