,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3127,1350,569785570320195585,negative,0.6363,Flight Booking Problems,0.3417,United,,Rapetti,,0,was trying to change a flight online but got an error can you help via DM?,,2015-02-23 01:07:20 -0800,"San Francisco, CA",Pacific Time (US & Canada)
3128,1353,569781926162145281,negative,1.0,Can't Tell,0.6854,United,,doug_samuel,,0,you are terrible.,,2015-02-23 00:52:51 -0800,,Eastern Time (US & Canada)
3129,1355,569780773194113025,negative,1.0,Lost Luggage,0.6353,United,,TimBouhour,,0,"I'm glad you didn't mean to, but it doesn't excuse your inefficiency! Only took 70min for the bags, we were your only arrival flight",,2015-02-23 00:48:17 -0800,"Raleigh, NC",
3130,1356,569780368309657600,negative,1.0,Flight Booking Problems,1.0,United,,Indy2Bangkok,,0,I attempted to book a ticket 3 times and kept getting a 'error' message. I hope you didn't still charge me.,,2015-02-23 00:46:40 -0800,Indiana,Atlantic Time (Canada)
3131,1357,569777772115193856,negative,0.6688,Can't Tell,0.3519,United,,BrendanPFarrell,,0,… But friendly efficient air attendants in coach,"[0.0, 0.0]",2015-02-23 00:36:21 -0800,New York/New Jersey,Eastern Time (US & Canada)
3132,1358,569777329330884608,negative,1.0,Bad Flight,0.688,United,,BrendanPFarrell,,0,"Coach interior on UA 992 looked like it was salvaged from the 80s. Tiny unusable video, no power & lifevests on the floor  …","[0.0, 0.0]",2015-02-23 00:34:35 -0800,New York/New Jersey,Eastern Time (US & Canada)
3133,1359,569769708569767936,negative,1.0,longlines,0.6774,United,,eryder,,0,Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),,2015-02-23 00:04:18 -0800,"Lexington, Ky",Eastern Time (US & Canada)
3134,1360,569769624780165120,negative,0.7158,Lost Luggage,0.3579,United,,wsachs,,0,on plane to Newark now. I was checked in as Rebecca Levi. My bag is under her name too.,,2015-02-23 00:03:59 -0800,New York/New Jersey depends on,Eastern Time (US & Canada)
3135,1362,569765076980215809,negative,1.0,Late Flight,0.68,United,,__XT,,0,aaaand 7 hours Late Flightr won't be catching a flight til 6AM...stuck in at airport in a snowstorm with no hotel-how's that for patience?,,2015-02-22 23:45:54 -0800,,Eastern Time (US & Canada)
3136,1364,569763346431414272,negative,0.6947,Late Flight,0.3579,United,,DelonGerry,,0,ual sucks,,2015-02-22 23:39:02 -0800,,
3137,1365,569762463811383297,negative,0.6534,Cancelled Flight,0.6534,United,,pdxmucci,,0,not happening.  Delta took care of us.  Peace!,,2015-02-22 23:35:31 -0800,"Portland, OR",
3138,1366,569762365572558848,negative,1.0,Late Flight,0.6304,United,,NicoleIn140,,0,BUT  just re-booked to BOS; UGGH!! now 3 hour bus to WMASS home. Could have flown to BDL & back to DC in same time.,,2015-02-22 23:35:08 -0800,"Western Massachusetts, USA",Eastern Time (US & Canada)
3139,1367,569762067097501697,negative,1.0,Lost Luggage,1.0,United,,Spanner2,,0,you have now lost my bag. Never ever flying United again,,2015-02-22 23:33:57 -0800,London baby,
3140,1368,569758414810849280,negative,1.0,Flight Booking Problems,0.3505,United,,huskerjon00,,1,"appreciate it, but changing time by 10 min multiple times 6 hours before flight is just annoying and seems like you have 0 clue",,2015-02-22 23:19:26 -0800,,
3141,1369,569756967935148032,negative,1.0,Late Flight,0.3603,United,,FrederickMassag,,0,"Missed UA1568 connection due 2 mechanical failure UA1543 (\""uplink prob\""). I will lose ~$400 in clients Mon. How can you compensate?",,2015-02-22 23:13:41 -0800,"176 Thomas Johnson Drive, #204",Eastern Time (US & Canada)
3142,1371,569754680626008064,negative,1.0,Cancelled Flight,1.0,United,,pdxmucci,,1,so you jacked out my cousins trip to Portland and then Cancelled Flightled her return trip?! No more United,,2015-02-22 23:04:36 -0800,"Portland, OR",
3143,1372,569753797704024065,negative,0.6851,Can't Tell,0.3596,United,,JasonArbaugh,,0,"Yes I did.  We headed out to de-ice 5 minutes after I sent it to you.  Made it to Austin, but am now waiting for the luggage.",,2015-02-22 23:01:05 -0800,,
3144,1374,569751515461603328,negative,1.0,Lost Luggage,0.6359,United,,czamkoff,,0,"after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!",,2015-02-22 22:52:01 -0800,,
3145,1375,569751096580812801,negative,1.0,longlines,0.3456,United,,ScottRSlaughter,,0,doesn't help the 100 or more passengers that just arrived an hour Late Flight.,,2015-02-22 22:50:21 -0800,,
3146,1376,569750540302680064,negative,1.0,Late Flight,1.0,United,,hilary33836700,,0,40 minutes on tarmac now. That's after 9 hour delay.,,2015-02-22 22:48:08 -0800,,
3147,1377,569749896095358977,negative,1.0,Cancelled Flight,1.0,United,,patlee,,0,I am very glad I took care of own rescheduling now that UA 1580 from OGG was Cancelled Flightled.,,2015-02-22 22:45:35 -0800,"Bay Area, CA",Pacific Time (US & Canada)
3148,1378,569749422482960384,negative,0.6724,Flight Booking Problems,0.3673,United,,PopsCutrona,,0,Tried filling out the status match form and got hit with an error message. How can I tell if it went through?,,2015-02-22 22:43:42 -0800,"San Francisco, Ca",Pacific Time (US & Canada)
3149,1379,569749233344983040,negative,1.0,Late Flight,0.6759,United,,hilary33836700,,0,Is flight 746 going to sit on the tarmac FOREVER?????????,,2015-02-22 22:42:57 -0800,,
3150,1380,569748884164988929,negative,1.0,Flight Attendant Complaints,0.6818,United,,JacquieMae08,,1,One of your workers refused to give me her name as a reference for my notes. Her tone & language was very unprofessional.,,2015-02-22 22:41:34 -0800,SD || CA   ,Arizona
3151,1381,569748687812845568,negative,1.0,Customer Service Issue,0.3462,United,,chocolossus,,1,that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons,,2015-02-22 22:40:47 -0800,"Vancouver, CA",
3152,1383,569748501342478336,negative,1.0,Customer Service Issue,0.6522,United,,BrentOya,,0,"SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why...",,2015-02-22 22:40:02 -0800,,
3153,1384,569748491943038976,negative,0.6691,Flight Attendant Complaints,0.351,United,,chocolossus,,1,that's why I missed my flight. If the flight had been held for 5 minutes I would have made it. I watched it pull away from the gate,,2015-02-22 22:40:00 -0800,"Vancouver, CA",
3154,1385,569748289945362435,negative,1.0,Flight Attendant Complaints,0.3435,United,,chocolossus,,0,also didn't ice the frozen metal walkway. Wasted 40 minutes because no one knew how to do simple jobs.,,2015-02-22 22:39:12 -0800,"Vancouver, CA",
3155,1386,569748099616215040,negative,1.0,Cancelled Flight,0.6667,United,,chocolossus,,0,your ground crew was inept and left a truck sitting on the Tarmac. Didn't have a gate agent once we got a gate.,,2015-02-22 22:38:27 -0800,"Vancouver, CA",
3156,1388,569747702981853185,negative,1.0,Cancelled Flight,0.6838,United,,hilary33836700,,0,"after 2 days - 1 flight Cancelled Flightled, another delay for 8 hours- united gave me a $7 food voucher. That's how much they value my time??",,2015-02-22 22:36:52 -0800,,
3157,1389,569747668232065024,negative,1.0,Flight Attendant Complaints,0.6531,United,,wsachs,,0,checked me in through security under the wrong name and given the wrong boarding pass.,,2015-02-22 22:36:44 -0800,New York/New Jersey depends on,Eastern Time (US & Canada)
3158,1390,569746687805095936,negative,1.0,Late Flight,1.0,United,,hilary33836700,,1,"what the hell? Flight 746. Delayed since 3 pm, finally boarded and now sitting on the tarmac? Is this f&&%$cking plane Ever leaving?",,2015-02-22 22:32:50 -0800,,
3159,1391,569745645956771840,negative,1.0,Cancelled Flight,1.0,United,,patlee,,0,"Actually, the flight was just Cancelled Flightled!","[0.0, 0.0]",2015-02-22 22:28:42 -0800,"Bay Area, CA",Pacific Time (US & Canada)
3160,1392,569745365940830210,negative,1.0,Customer Service Issue,0.6847,United,,patlee,,0,"I am a loyal Premier Platinum member, but the lack of communication was really bad. Also, i don’t see that it has taken off yet",,2015-02-22 22:27:35 -0800,"Bay Area, CA",Pacific Time (US & Canada)
3161,1393,569744378354401280,negative,0.7087,Late Flight,0.7087,United,,greghm88,,0,thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted,,2015-02-22 22:23:39 -0800,London,
3162,1394,569744079027896320,negative,1.0,Cancelled Flight,0.6804,United,,gwen1013,,1,"This is the 2nd time I was rebooked (w/delays), and for reasons unreLate Flightd to weather. How do I go about requesting a flight voucher?",,2015-02-22 22:22:28 -0800,"New Haven, CT",
3163,1395,569743891714347009,negative,1.0,longlines,0.6818,United,,DudeOfTheHouse,,0,"If you consider 50 mins for bags @ 10:00pm on a Sunday night \""as fast as they can\"", you should reconsider what you think that means.",,2015-02-22 22:21:43 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
3164,1396,569743079491547137,negative,1.0,Flight Attendant Complaints,0.6598,United,,meeems22,,0,"It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United",,2015-02-22 22:18:30 -0800,,
3165,1397,569741986502041602,negative,0.6501,Flight Attendant Complaints,0.3414,United,,toromiller,,0,why do you want me to be loyal  if don't let me carry on my bag that easily fits in overhead,,2015-02-22 22:14:09 -0800,"Boston, MA",Eastern Time (US & Canada)
3166,1399,569741325454540800,negative,1.0,Can't Tell,0.3646,United,,ChrisPinTX,,1,On top of that I paid for 1st class and my wife got stuck in coach.,,2015-02-22 22:11:31 -0800,,Central Time (US & Canada)
3167,1400,569741306190172161,negative,1.0,Flight Attendant Complaints,0.6246,United,,ChrisPinTX,,1,Ph the pat answers are BS. After I was denied boarding it sat at the gate until 9:05! Your employees totally suck.,,2015-02-22 22:11:27 -0800,,Central Time (US & Canada)
3168,1401,569740959610572800,negative,1.0,Customer Service Issue,1.0,United,,BKnowles314,,0,"Over the last week, United has provided me with the worst customer service experience of my life. Disgusting.",,2015-02-22 22:10:04 -0800,St. Louis MO,
3169,1402,569740316577632256,negative,1.0,Lost Luggage,1.0,United,,melonbee,,0,24 hrs since flight landed and ZERO info on my missing bag? rough ETA would be hugely helpful + restore some confidence,,2015-02-22 22:07:31 -0800,,Eastern Time (US & Canada)
3170,1403,569739044004823040,negative,1.0,Bad Flight,0.3659,United,,BeyondStatusQuo,,0,big surprise  waiting for our plane. Same fucken issues everything I fly you.,,2015-02-22 22:02:27 -0800,Los Angeles ,Pacific Time (US & Canada)
3171,1404,569738845895335936,negative,0.6361,Bad Flight,0.3532,United,,Frqtflyer1,,0,"Not to belabor my point,but shouldn't I be able to put a laptop bag above my seat?  Why is it announced to leave it for rollers? Thx",,2015-02-22 22:01:40 -0800,,Arizona
3172,1405,569738748885278720,negative,1.0,Bad Flight,0.3455,United,,BeyondStatusQuo,,0,maybemange the airline alittlebetter. Arrived at LAX and no GATE!  always the same thing w/u,,2015-02-22 22:01:17 -0800,Los Angeles ,Pacific Time (US & Canada)
3173,1406,569738245237395456,negative,1.0,Lost Luggage,0.3569,United,,travelpro888,,0,I just checked my united app and the most valuable use of this app has been removed. I can no longer see the status of my equipment?,,2015-02-22 21:59:17 -0800,,
3174,1407,569734991862607872,negative,1.0,Customer Service Issue,1.0,United,,ClaudiaMarrufo,,0,"even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded",,2015-02-22 21:46:21 -0800,EP TX,Pacific Time (US & Canada)
3175,1408,569734065697353729,negative,1.0,Cancelled Flight,1.0,United,,teamcrafty,,0,I'm desperately trying to understand how my girlfriend is being treated with this Cancelled Flightled/delayed flight.,,2015-02-22 21:42:41 -0800,Grand Rapids,Quito
3176,1409,569731353337581568,negative,0.6547,Customer Service Issue,0.3331,United,,katieclaytonn,,1,"Nope, no more chances. Your airline messed up both ways of our trip.",,2015-02-22 21:31:54 -0800,,Central Time (US & Canada)
3177,1410,569730716692393984,negative,0.6946,Bad Flight,0.6946,United,,Frqtflyer1,,0,Why announce it is for rollers at all? If I want to put a coat in there isn't that my choice?  How about all gate checked? Thx,,2015-02-22 21:29:22 -0800,,Arizona
3178,1412,569730182371635200,negative,1.0,Lost Luggage,1.0,United,,nigelcornwallis,,0,"bags left behind because plane overweight, be great if knew as soon as we landed, instead letting us wait 45 minutes with no info.",,2015-02-22 21:27:15 -0800,,Eastern Time (US & Canada)
3179,1413,569729325546602497,negative,1.0,Customer Service Issue,1.0,United,,MarcusLake31,,0,You are a F&$KING joke. Your customer service is woeful. If your staff tell a passenger that they will do something do it!,"[39.84911904, -104.67447584]",2015-02-22 21:23:50 -0800,,Sydney
3180,1414,569726059937185793,negative,1.0,Late Flight,0.6711,United,,markymark928,,0,was a sponsor of the oscars? No wonder it was a half hour delayed.,,2015-02-22 21:10:52 -0800,"Buffalo, Ny",Quito
3181,1416,569725805066002432,negative,1.0,Lost Luggage,1.0,United,,HamborgJack,,0,will lose my bag but won't give me free pretzels,,2015-02-22 21:09:51 -0800,,
3182,1417,569724822177095680,negative,1.0,Customer Service Issue,1.0,United,,hart0277,,0,"you are trying to charge me 150 bucks because you lowered your award tickets and I want to get my hard earn points back, total BS",,2015-02-22 21:05:57 -0800,Chicago,
3183,1418,569724705063596032,negative,1.0,Late Flight,1.0,United,,deltabrav0,,0,does asap mean two hours worth of delay and a return to the terminal to count the luggage a third time?,"[36.08161548, -115.14959772]",2015-02-22 21:05:29 -0800,"ÜT: 31.333857,-94.724549",Central Time (US & Canada)
3184,1419,569724682695368705,negative,1.0,Customer Service Issue,1.0,United,,anniemccleary,,0,Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!,,2015-02-22 21:05:23 -0800,,Brisbane
3185,1420,569724281334034432,negative,1.0,Late Flight,0.6568,United,,BALLarsen,,0,"typical caned response from UA, fix your crappy performing, last placed/ranked airline in this century!",,2015-02-22 21:03:48 -0800,Danville CA,
3186,1421,569724257879502848,negative,1.0,Can't Tell,0.6804,United,,ljtypes,,1,is it even legal for you guys to advertise flights that you cant honor??,,2015-02-22 21:03:42 -0800,H-town,
3187,1422,569724245963444224,negative,1.0,Customer Service Issue,1.0,United,,kyles32,,0,customer service is the WORST. hanging up on customers intentionally after one hour on hold.,,2015-02-22 21:03:39 -0800,,
3188,1423,569724186173640705,negative,1.0,Flight Booking Problems,1.0,United,,ljtypes,,0,was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic,,2015-02-22 21:03:25 -0800,H-town,
3189,1424,569724119748636672,negative,1.0,Can't Tell,0.6714,United,,hart0277,,0,"love how you don't give a shit about people who tried to be loyal, but you screw them every way till Sunday. Glad I've stayed away",,2015-02-22 21:03:09 -0800,Chicago,
3190,1425,569724056645140480,negative,0.6611,Flight Booking Problems,0.6611,United,,ljtypes,,0,"tried a different flight IAH-MNL 4/1/15-4/17/15, 6 flights are advertised for $1038 but are not bookable (due to partner error).",,2015-02-22 21:02:54 -0800,H-town,
3191,1426,569723994468962304,negative,1.0,Can't Tell,1.0,United,,rebeccafrack,,1,it will be on a different airline.,,2015-02-22 21:02:39 -0800,"Monkton, Maryland ",Eastern Time (US & Canada)
3192,1427,569723985262354433,negative,1.0,Customer Service Issue,0.6477,United,,ljtypes,,0,and was told that its been the case for weeks but is still not resolved.,,2015-02-22 21:02:37 -0800,H-town,
3193,1428,569723932355358720,negative,1.0,Flight Booking Problems,0.6654,United,,asciimike,,0,"clicked \""upgrade now\"" and it didn't upgrade. What gives?",,2015-02-22 21:02:25 -0800,Rose Bubble,
3194,1429,569723892358467584,negative,1.0,Customer Service Issue,1.0,United,,ljtypes,,0,you advertise the flight and its still on you website and still can't be book. spent over 2 hours with united support,,2015-02-22 21:02:15 -0800,H-town,
3195,1430,569723768773349376,negative,1.0,Flight Booking Problems,1.0,United,,ljtypes,,0,tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!,,2015-02-22 21:01:46 -0800,H-town,
3196,1432,569722907187752960,negative,0.6882,Can't Tell,0.3441,United,,PopsCutrona,,1,quick (serious) question - any resources/ratings showing the quality of service is better than 8th place?,,2015-02-22 20:58:20 -0800,"San Francisco, Ca",Pacific Time (US & Canada)
3197,1434,569722020776116224,negative,1.0,Customer Service Issue,1.0,United,,almaaa08,,0,"yes I have and I was calling in regards to speaking to someone about it even further, but unfortunately i was just bounced around.",,2015-02-22 20:54:49 -0800,,Eastern Time (US & Canada)
3198,1435,569721972600528897,negative,1.0,Bad Flight,1.0,United,,BrianMullane,,0,Flight 472 from ORD couldn't let me know about this? Found out via app minutes before landing. Awful flight.,,2015-02-22 20:54:37 -0800,"52.315477,4.995852",Eastern Time (US & Canada)
3199,1436,569721804891271168,negative,0.65,Can't Tell,0.65,United,,jovytavarez,,0,i need help but in spanish,,2015-02-22 20:53:57 -0800,New Jersey,
3200,1437,569720565319102464,negative,1.0,Late Flight,0.3639,United,,meeems22,,1,"A very disappointing experience - plane mech. delay and next one didn't wait. No sincere apology, just told me to complain online",,2015-02-22 20:49:02 -0800,,
3201,1438,569720394782875649,negative,0.6455,Lost Luggage,0.6455,United,,Joe_Curry,,0,I lost my sunglasses on the flight from OKC to IAH this morning (8am takeoff) .. is there any way to retrieve them?,,2015-02-22 20:48:21 -0800,Austin,Central Time (US & Canada)
3202,1440,569716774431666176,negative,1.0,Late Flight,1.0,United,,JasonArbaugh,,0,UA1731 - Denver to Austin...  Still on the ground...,,2015-02-22 20:33:58 -0800,,
3203,1441,569716703556444161,negative,1.0,Customer Service Issue,1.0,United,,keithlavon,,0,either your staff or whoever you contract with at PVD is failing you big time tonight...,,2015-02-22 20:33:41 -0800,"Waltham, MA",Eastern Time (US & Canada)
3204,1443,569716558487904258,negative,0.6392,Bad Flight,0.3299,United,,PopsCutrona,,0,considering it. Currently gold on  Why should I make the jump for an upcoming flight from SFO to Singapore?,,2015-02-22 20:33:07 -0800,"San Francisco, Ca",Pacific Time (US & Canada)
3205,1445,569716101027745792,negative,1.0,Bad Flight,0.3483,United,,chocolossus,,1,"worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel.",,2015-02-22 20:31:17 -0800,"Vancouver, CA",
3206,1446,569715707736420352,negative,1.0,Can't Tell,1.0,United,,Aero0729,,0,customers aren't dumb. These revenue based programs will hurt everyone. Not gonna save money like you think,,2015-02-22 20:29:44 -0800,,
3207,1447,569715687469420545,negative,0.6334,Flight Booking Problems,0.6334,United,,patlee,,0,it was me who had the problem won flight ua 1580. I called and rebooked myself found my own hotel and taxi,,2015-02-22 20:29:39 -0800,"Bay Area, CA",Pacific Time (US & Canada)
3208,1449,569715552702345216,negative,1.0,Flight Booking Problems,0.6839,United,,Aero0729,,0,"bull crap.  I spent $600 on a recent trip.  That's not small change. I got 10,000 AA miles.  Would have only been 6600 UA",,2015-02-22 20:29:07 -0800,,
3209,1450,569715233549369344,negative,1.0,Flight Attendant Complaints,0.3563,United,,jeanvirgile,,0,yes I did. Terrible service from your courrier,,2015-02-22 20:27:51 -0800,Brossard,Eastern Time (US & Canada)
3210,1451,569714640764035073,negative,1.0,Lost Luggage,1.0,United,,Nic_Thoman23,,0,compensate us for new clothes bet you won't,"[45.67922537, -111.04823044]",2015-02-22 20:25:29 -0800,GLP,Eastern Time (US & Canada)
3211,1453,569713494821482498,negative,1.0,Cancelled Flight,0.6795,United,,DangerPeters,,0,"we're stuck at OGG, looks like flight will be Cancelled Flightled. Can you help? =)",,2015-02-22 20:20:56 -0800,,
3212,1454,569711632991047680,negative,1.0,Late Flight,0.6772,United,,scottychadwick,,0,yea they been booked on 10 next avalible flights since sat 7am. And when time comes no plane 2nd day of work missed,,2015-02-22 20:13:32 -0800,,Eastern Time (US & Canada)
3213,1455,569711003585220608,negative,1.0,Lost Luggage,1.0,United,,Nic_Thoman23,,0,currently crying... I wanted to ski tomorrow but prolly not. Just a boy tryna fulfill his dreams,"[45.67922693, -111.04839797]",2015-02-22 20:11:02 -0800,GLP,Eastern Time (US & Canada)
3214,1456,569710853160710144,negative,1.0,Lost Luggage,0.3682,United,,Nic_Thoman23,,0,"I tried the online tracking and they said something like \""attempting to locate luggage\""","[45.67925887, -111.04844481]",2015-02-22 20:10:26 -0800,GLP,Eastern Time (US & Canada)
3215,1457,569710627649761282,negative,1.0,Lost Luggage,0.6575,United,,Nic_Thoman23,,1,your worker told us not to call because we'd be talking to someone in Thailand...,"[45.67912434, -111.04847959]",2015-02-22 20:09:33 -0800,GLP,Eastern Time (US & Canada)
3216,1458,569710389757419520,negative,1.0,Lost Luggage,1.0,United,,crsmoore,,1,- Going on 3 days (tomorrow) and I still haven't received my bag from my flight to Toronto. Would love to see some seriousness here.,,2015-02-22 20:08:36 -0800,USA / The World,Eastern Time (US & Canada)
3217,1459,569710365770182656,negative,0.6571,Can't Tell,0.3429,United,,ssapol5722,,0,is there nothing you can do for me? No compensation at all? Given the circumstances I feel like there must be something you can do,,2015-02-22 20:08:30 -0800,New Jersey,Quito
3218,1460,569710260136640512,negative,1.0,Customer Service Issue,0.7158,United,,thebadvillain,,0,there is a disconnect between your PR group and the actual business strategy and employee attitude on the ground.,,2015-02-22 20:08:05 -0800,,
3219,1461,569710072491745280,negative,1.0,Late Flight,1.0,United,,BALLarsen,,0,here we go again. 2 of 3 segments SFO--New York RT were delayed OVER 2 hrs each! Why do you suck so BAD!?!Maybe another line of bus?,"[29.98378319, -95.33473143]",2015-02-22 20:07:20 -0800,Danville CA,
3220,1462,569710019333107714,negative,1.0,Late Flight,0.3372,United,,patlee,,1,you really screwed up dealing mechanical failure from Maui to San Francisco. Poor communication bad help in getting connections,,2015-02-22 20:07:07 -0800,"Bay Area, CA",Pacific Time (US & Canada)
3221,1463,569709992175116288,negative,1.0,Lost Luggage,0.3423,United,,thebadvillain,,0,"if you don't like delayed bags, why do you let it happen so much?",,2015-02-22 20:07:01 -0800,,
3222,1464,569709452594524160,negative,1.0,Customer Service Issue,0.6383,United,,JasonArbaugh,,0,the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?,,2015-02-22 20:04:52 -0800,,
3223,1466,569709246150893568,negative,1.0,Customer Service Issue,0.6404,United,,SomuchWhit,,0,but again UNITED DOESNT GIVE 2 SHITS ABOUT THEIR CUSTOMERS,,2015-02-22 20:04:03 -0800,,Pacific Time (US & Canada)
3224,1467,569709136813826049,negative,1.0,Customer Service Issue,1.0,United,,SomuchWhit,,0,its funny how none of ur tweets back are helpful what I want is to read 'ya we'll change that so our customers get better service',,2015-02-22 20:03:37 -0800,,Pacific Time (US & Canada)
3225,1471,569706638283833344,negative,1.0,Late Flight,0.3552,United,,rebeccafrack,,1,"really needs to get its act together. Really disappointed in our change of flight, delayed flights, etc.",,2015-02-22 19:53:41 -0800,"Monkton, Maryland ",Eastern Time (US & Canada)
3226,1472,569706336268611584,negative,1.0,Customer Service Issue,1.0,United,,rlgeraets,,0,"to OMA - 180 miles from my destination. Spotty customer service. I get staff stressors but come on, this is your business.",,2015-02-22 19:52:29 -0800,,
3227,1475,569705838870466561,negative,0.6939,Flight Booking Problems,0.6939,United,,JoeRychalsky,,0,I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?,,2015-02-22 19:50:31 -0800,"Wilmington, Delaware",Eastern Time (US & Canada)
3228,1476,569705813142409217,negative,1.0,Customer Service Issue,0.6705,United,,natashajw,,1,Thanks for the vague canned response that doesn't address the issue!,,2015-02-22 19:50:25 -0800,"san francisco, ca",Pacific Time (US & Canada)
3229,1478,569705220088795136,negative,1.0,Late Flight,0.6765,United,,kaobrien812,,0,that's not good enough for all of us affected by the awful organization and timing and have now been set back,,2015-02-22 19:48:03 -0800,"Medford, MA",
3230,1479,569705212274995201,negative,1.0,Flight Attendant Complaints,0.3441,United,,DRVerges,,0,Otis in the baggage claim by Bay  not at all happy but not nearly as pissed.,,2015-02-22 19:48:01 -0800,Chicago,Central Time (US & Canada)
3231,1480,569704478808485888,negative,1.0,Late Flight,1.0,United,,JasonArbaugh,,0,Why is my time less important to you?,,2015-02-22 19:45:07 -0800,,
3232,1481,569703875390918657,negative,1.0,Lost Luggage,1.0,United,,Rianne1,,0,airlines: you kidding? Bagage lost this morning from ny to Washington and still no trace?,,2015-02-22 19:42:43 -0800,,Bern
3233,1482,569703480933408768,negative,1.0,Lost Luggage,0.3542,United,,uncommongrape,,0,I did. It took about an hour and a half though,,2015-02-22 19:41:09 -0800,"Rockaway, NJ",Eastern Time (US & Canada)
3234,1483,569703328940032000,negative,0.6907,Late Flight,0.3711,United,,JasonArbaugh,,0,Why have you never held a plane for me?,,2015-02-22 19:40:32 -0800,,
3235,1484,569702566126325760,negative,1.0,Customer Service Issue,0.6856,United,,raisas91,,0,i did but i got nothing from it. Just dissapointment =(,,2015-02-22 19:37:30 -0800,,
3236,1485,569701607144693760,negative,1.0,Lost Luggage,1.0,United,,meigheyburn,,0,WHERE IS MY FUCKING BAG?!?! Where the fuck is my fucking bag??? TELL ME NOW OR GIVE ME A NUMBER TO CALL A HUMAN. SAN68059M,,2015-02-22 19:33:42 -0800,"Akron, Ohio",Eastern Time (US & Canada)
3237,1487,569701178054811648,negative,1.0,Late Flight,0.6919,United,,ChrisPinTX,,0,Made to the gate at 8:23 and they wouldn't let us on.,,2015-02-22 19:32:00 -0800,,Central Time (US & Canada)
3238,1488,569700247275876352,negative,1.0,Can't Tell,0.6704,United,,ChrisPinTX,,1,time to give up my 1K status and switch to  - you are so terrible I can't even describe.,,2015-02-22 19:28:18 -0800,,Central Time (US & Canada)
3239,1490,569699965527666688,negative,1.0,Late Flight,1.0,United,,ChrisPinTX,,0,You suck. Flight delayed equipment probs again. Miss connection by 2 minutes and you won't let us on even though it's at the gate.,,2015-02-22 19:27:10 -0800,,Central Time (US & Canada)
3240,1491,569699471954587648,negative,1.0,Late Flight,1.0,United,,bricon67,,0,now going in 40 min waiting for other plane to vacate gate.,,2015-02-22 19:25:13 -0800,"ÜT: 33.987103,-118.399024",
3241,1492,569699171868938241,negative,1.0,Late Flight,0.6667,United,,tomlongphd,,0,Flight 2 is 2:30 hrs delayed so far b/c of Late Flight crew. Now we are literally waiting while they have dinner acc. to honest gate agent.,,2015-02-22 19:24:01 -0800,Mexico City,Eastern Time (US & Canada)
3242,1493,569698949474291713,negative,1.0,Late Flight,0.6565,United,,DJKHacker,,0,many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,,2015-02-22 19:23:08 -0800,"Palo Alto, CA",Pacific Time (US & Canada)
3243,1494,569698788216049664,negative,1.0,Customer Service Issue,1.0,United,,cressman,,0,You're trying to solve problem of your own making. Charging for checked luggage forces checking at gate. Brilliant.,"[0.0, 0.0]",2015-02-22 19:22:30 -0800,Utah,Mountain Time (US & Canada)
3244,1495,569698504467021824,negative,1.0,longlines,0.6764,United,,scottecrouch,,1,we've been waiting 45 min for a gate at SFO... Yet so many of them are free.  Your excellence in operational efficiency is showing,,2015-02-22 19:21:22 -0800,"New York & Washington, D.C.",Eastern Time (US & Canada)
3245,1496,569698085821001728,negative,1.0,Customer Service Issue,0.6563,United,,TQHopper,,0,"\""delayed due to customer service\"" Huh?",,2015-02-22 19:19:42 -0800,"Boulder, Co",
3246,1497,569697793801134080,negative,1.0,Customer Service Issue,0.6695,United,,bmorrismusic,,0,what about the poor customer service at checkin at Kansas KCI?!? That's it???,,2015-02-22 19:18:33 -0800,Ireland,
3247,1498,569697646501363713,negative,1.0,Late Flight,1.0,United,,cressman,,0,except all of that delayed the flight anyway.,"[0.0, 0.0]",2015-02-22 19:17:58 -0800,Utah,Mountain Time (US & Canada)
3248,1499,569697298768203776,negative,0.6606,Can't Tell,0.3425,United,,bricon67,,0,maybe find a different gate,,2015-02-22 19:16:35 -0800,"ÜT: 33.987103,-118.399024",
